"court_access_id","image_id","court_access_desc","court_id"
"3236","15","Guide Dogs are welcome at this Court.","590"
"3238","15","Guide Dogs are welcome at this Court.","592"
"3239","15","Guide Dogs are welcome at this Court.","593"
"3241","15","Guide Dogs are welcome at this Court.","597"
"3242","15","Guide Dogs are welcome at this Court.","598"
"3243","15","Guide Dogs are welcome at this Court.","600"
"3244","15","Guide Dogs are welcome at this Court.","603"
"3245","15","Guide Dogs are welcome at this Court.","605"
"3246","15","Guide Dogs are welcome at this Court.","606"
"3248","15","Guide Dogs are welcome at this Court.","609"
"3251","15","Guide Dogs are welcome at this Court.","613"
"3252","15","Guide Dogs are welcome at this Court.","616"
"3253","15","Guide Dogs are welcome at this Court.","617"
"3254","15","Guide Dogs are welcome at this Court.","618"
"3255","15","Guide Dogs are welcome at this Court.","619"
"3256","15","Guide Dogs are welcome at this Court.","622"
"3258","15","Guide Dogs are welcome at this Court.","628"
"3259","15","Guide Dogs are welcome at this Court.","629"
"3260","15","Guide Dogs are welcome at this Court.","630"
"3261","15","Guide Dogs are welcome at this Court.","631"
"3264","15","Guide Dogs are welcome at this Court.","634"
"3265","15","Guide Dogs are welcome at this Court.","635"
"3268","15","Guide Dogs are welcome at this Court.","641"
"3270","15","Guide Dogs are welcome at this Court.","647"
"3271","15","Guide Dogs are welcome at this Court.","648"
"3272","15","Guide Dogs are welcome at this Court.","650"
"3273","15","Guide Dogs are welcome at this Court.","653"
"3274","15","Guide Dogs are welcome at this Court.","654"
"3278","15","Guide Dogs are welcome at this Court.","659"
"3279","15","Guide Dogs are welcome at this Court.","661"
"3280","15","Guide Dogs are welcome at this Court.","662"
"3287","15","Guide Dogs are welcome at this Court.","671"
"3288","15","Guide Dogs are welcome at this Court.","672"
"3289","15","Guide Dogs are welcome at this Court.","673"
"3290","15","Guide dogs can be accommodated by prior arrangement with the Customer Service Officer 020 8312 7000","676"
"3291","15","Guide Dogs are welcome at this Court.","678"
"3292","15","Guide Dogs are welcome at this Court.","679"
"3293","15","Guide Dogs are welcome at this Court.","680"
"3294","15","Guide Dogs are welcome at this Court.","681"
"3295","15","Guide Dogs are welcome at this Court.","683"
"3297","15","Guide Dogs are welcome at this Court.","689"
"3298","15","Guide Dogs are welcome at this Court.","691"
"3300","15","Guide Dogs are welcome at this Court.","62"
"3302","15","Guide Dogs are welcome at this Court.","72"
"3303","15","Guide Dogs are welcome at this Court.","75"
"3304","15","Guide Dogs are welcome at this Court.","76"
"3306","15","Guide Dogs are welcome at this Court.","117"
"3307","15","Guide dogs are welcome at this court.","119"
"3308","15","Guide dogs are welcome at this court.","120"
"3309","15","Guide Dogs are welcome at this Court.","157"
"3310","15","Guide Dogs are welcome at this Court.","215"
"3314","15","Guide dogs are welcome at this court.","292"
"3315","15","Guide Dogs are welcome at this Court.","333"
"3320","15","Guide Dogs are welcome at this Court.","422"
"3321","15","Guide dogs are welcome at this court.","426"
"3324","15","Guide Dogs are welcome at this Court.","518"
"3327","15","Guide Dogs are welcome at this Court.","612"
"3328","15","Guide Dogs are welcome at this Court.","643"
"3464","18","A private interview room is available at this Court.","242"
"3700","18","Interview rooms are available at this court.","3"
"3703","18","This Court has interview room facilities.","6"
"3704","18","Two interview rooms are available at this court.
<script></script>","7"
"3706","18","Two interview rooms on the ground floor and three on the first floor.","9"
"3707","18","This Court has interview room facilities.","10"
"3709","18","This Court has interview room facilities.","13"
"3710","18","This Court has interview room facilities.","14"
"3712","18","This Court has interview room facilities.","16"
"3715","18","This Court has interview room facilities.","19"
"3716","18","Two interview rooms are available at this court.","21"
"3717","18","This Court has interview room facilities.","23"
"3719","18","There are rooms for Defence witnesses, Prosecution witnesses , Duty Solicitors, CPS Room, Advocates Room and two interview rooms.","26"
"3723","18","This Court has interview room facilities.","32"
"3725","18","This Court has interview room facilities.","34"
"3726","18","Three interview rooms are available at this court.","35"
"3729","18","There are seven interview rooms available.","39"
"3730","18","This Court has interview room facilities.","40"
"3731","18","This Court has interview room facilities.","42"
"3733","18","This Court has interview room facilities.","45"
"3735","18","This Court has interview room facilities.","48"
"3736","18","Nine interview rooms are available at this court. Other rooms can be made available if needed.","49"
"3737","18","This Court has interview room facilities.","50"
"3738","18","There are two interview Rooms and one interview room in the Cell and Custody area.","51"
"3740","18","This Court has interview room facilities.","53"
"3741","18","Private interview rooms are available at this court.","54"
"3743","18","Fifteen interview rooms are available at this court.","56"
"3745","18","This Court has interview room facilities.","58"
"3746","18","This Court has interview room facilities.","59"
"3749","18","Four interview rooms are available at this court.","63"
"3750","18","This Court has interview room facilities.","64"
"3751","18","Three interview rooms are available at this court.","65"
"3752","18","This Court has interview room facilities.","66"
"3755","18","Interview rooms are available at this court.","70"
"3756","18","This Court has interview room facilities.","71"
"3757","18","This Court has interview room facilities.","73"
"3758","18","Four interview rooms are available at this court.","74"
"3759","18","Sixteen interview rooms are available at this court.","78"
"3760","18","Sixteen interview rooms are available at this court.","79"
"3761","18","This Court has interview room facilities.","80"
"3762","18","This Court has interview room facilities.","81"
"3764","18","Four interview rooms are available at this court.","85"
"3765","18","There are 7 interview rooms available at this court.","86"
"3766","18","This Court has interview room facilities.","87"
"3767","18","This Court has 1 interview room on the ground floor and 2 further rooms on the first floor.","88"
"3770","18","Five rooms are available with other rooms that can be made available if needed.","94"
"3772","18","Eight interview rooms available on first floor.","96"
"3776","18","Twentyfour consulting interview rooms are available.","101"
"3777","18","There are three interview rooms available.","104"
"3778","18","This Court has interview room facilities.","107"
"3779","18","Three interview rooms are available at this court.","108"
"3781","18","This Court has interview room facilities.","110"
"3782","18","Four private interview rooms are available at this Court.","111"
"3783","18","Interview rooms are available at this court.","112"
"3784","18","Four interview rooms are available at this court.","113"
"3785","18","Three rooms to be shared with Magistrates' Court.","114"
"3786","18","Two interview rooms are available at this court.","115"
"3787","18","Interview/consultation rooms are available at this court.","118"
"3788","18","Interview rooms are available at this court.","121"
"3789","18","Seven interview rooms are available at this court.","123"
"3791","18","This Court has interview room facilities.","125"
"3792","18","Eight interview rooms are available at this court.","126"
"3793","18","Six interview rooms are available at this court.","127"
"3794","18","This Court has interview room facilities.","128"
"3795","18","Twenty Four interview rooms are available at this court.","129"
"3796","18","This Court has interview room facilities.","130"
"3797","18","Interview rooms are available at this court.","132"
"3799","18","Rooms are available on request.","136"
"3801","18","This Court has interview room facilities.","138"
"3802","18","Ten rooms within the witness service area, however they are tv link rooms which are sometimes use as interview rooms.","143"
"3803","18","Several interview rooms are available at both buildings.","145"
"3804","18","Ten interview rooms are available at this court.","148"
"3810","18","Eight interview rooms are available at this court.","159"
"3811","18","Four interview rooms are available at this court.","160"
"3812","18","This Court has interview room facilities.","161"
"3813","18","This Court has interview room facilities.","163"
"3814","18","Three interview rooms are available at this court.","165"
"3816","18","This Court has interview room facilities.","167"
"3817","18","This Court has interview room facilities.","169"
"3820","18","Two interview rooms are available at this court.","176"
"3821","18","Interview rooms are available at this court.","177"
"3822","18","Two interview rooms (Third room when available).","178"
"3823","18","This Court has interview room facilities.","180"
"3824","18","This Court has interview room facilities.","181"
"3825","18","Two interview rooms are available at this court.","183"
"3826","18","Four interview rooms are available at this court.","541"
"3828","18","Private interview rooms are available at this court.","186"
"3829","18","Two interview rooms are available at this court.","187"
